Id,WnvPresent
1,0.0028737181492779575
2,0.0012137098583055199
3,0.0039034621867219212
4,0.00020079468816474227
5,6.600276301691774e-05
6,0.0012137098583055199
7,0.0012137098583055199
8,0.0012137098583055199
9,0.0023814447074951397
10,0.001005512272882553
11,0.0032353639660368445
12,0.0001663217977959595
13,5.46699926204446e-05
14,0.001005512272882553
15,0.001005512272882553
16,0.001005512272882553
17,0.003230910874449713
18,0.0013648520096667238
19,0.004388085089704004
20,0.0002258279824937516
21,7.423264768527692e-05
22,0.0013648520096667238
23,0.0013648520096667238
24,0.0013648520096667238
25,0.0014281850509614946
26,0.0006026867676607073
27,0.0019409571677263028
28,9.965688809019731e-05
29,3.2755763577124273e-05
30,0.0006026867676607073
31,0.0006026867676607073
32,0.0006026867676607073
33,0.0013599813177353332
34,0.0005738824859792956
35,0.0018483110562166987
36,9.489169166589639e-05
37,3.1189413327314556e-05
38,0.0005738824859792956
39,0.0005738824859792956
40,0.0005738824859792956
41,0.0013738749960486784
42,0.0005797499777489307
43,0.001867184222614936
44,9.58623534422587e-05
45,3.1508475189027115e-05
46,0.0005797499777489307
47,0.0005797499777489307
48,0.0005797499777489307
49,0.0013619549362938667
50,0.0005747159665371831
51,0.0018509920302732141
52,9.502957414608587e-05
53,3.123473603116583e-05
54,0.0005747159665371831
55,0.0005747159665371831
56,0.0005747159665371831
57,0.0016575984280189815
58,0.0006995909362405821
59,0.002252552766787762
60,0.00011568977811081695
61,3.802594967700983e-05
62,0.0006995909362405821
63,0.0006995909362405821
64,0.0006995909362405821
65,0.0011893265310411703
66,0.0005018203160103112
67,0.0016164782869314972
68,8.297119060283832e-05
69,2.7271113012097524e-05
70,0.0005018203160103112
71,0.0005018203160103112
72,0.0005018203160103112
73,0.0016878773665928804
74,0.0007123826771966063
75,0.002293674619646943
76,0.00011780637814267694
77,3.8721707708094056e-05
78,0.0007123826771966063
79,0.0007123826771966063
80,0.0007123826771966063
81,0.0013383332704091939
82,0.0005647404054121907
83,0.0018189039826221832
84,9.337933216393801e-05
85,3.069229327415744e-05
86,0.0005647404054121907
87,0.0005647404054121907
88,0.0005647404054121907
89,0.0015697347616459368
90,0.0006624742985127692
91,0.002133219976349984
92,0.0001095484872415775
93,3.600722687180558e-05
94,0.0006624742985127692
95,0.0006624742985127692
96,0.0006624742985127692
97,0.0016598261954631096
98,0.0007005320709907427
99,0.0022555783302071475
100,0.00011584550250615038
101,3.8077138543313745e-05
102,0.0007005320709907427
103,0.0007005320709907427
104,0.0007005320709907427
105,0.0010822723569687287
106,0.0004566219574086194
107,0.0014710317712754728
108,7.549522471111661e-05
109,2.481377519598896e-05
110,0.0004566219574086194
111,0.0004566219574086194
112,0.0004566219574086194
113,0.002733220549599359
114,0.0011542769920486152
115,0.0037128073156055576
116,0.00019095270395971247
117,6.276721210667756e-05
118,0.0011542769920486152
119,0.0011542769920486152
120,0.0011542769920486152
121,0.0015273575027376714
122,0.0006445740349832754
123,0.0020756622443848967
124,0.00010658685923585225
125,3.503370687678052e-05
126,0.0006445740349832754
127,0.0006445740349832754
128,0.0006445740349832754
129,0.0023754979149922897
130,0.001002997917066179
131,0.0032272917187376546
132,0.00016590554967257524
133,5.4533156577440054e-05
134,0.001002997917066179
135,0.001002997917066179
136,0.001002997917066179
137,0.0014304274238812482
138,0.0006036338210243829
139,0.0019440030694640152
140,9.981356644389509e-05
141,3.2807264914647225e-05
142,0.0006036338210243829
143,0.0006036338210243829
144,0.0006036338210243829
145,0.0030202200003425473
146,0.0012756929293628054
147,0.004102244308187762
148,0.0002110600234492239
149,6.9377536095587e-05
150,0.0012756929293628054
151,0.0012756929293628054
152,0.0012756929293628054
153,0.0034179704367618825
154,0.001444029158822236
155,0.0046418293985226984
156,0.00023894441878353776
157,7.854488568350126e-05
158,0.001444029158822236
159,0.001444029158822236
160,0.001444029158822236
161,0.002956593588186661
162,0.0012487721106118261
163,0.004015914910802479
164,0.00020660139753025453
165,6.791173795389715e-05
166,0.0012487721106118261
167,0.0012487721106118261
168,0.0012487721106118261
169,0.0016702762391169778
170,0.0007049467918499755
171,0.002269770622039204
172,0.00011657598537437827
173,3.831725899487916e-05
174,0.0007049467918499755
175,0.0007049467918499755
176,0.0007049467918499755
177,0.0021767292191658136
178,0.0009189667390367865
179,0.0029574608583949127
180,0.00015199531026913147
181,4.99603940795463e-05
182,0.0009189667390367865
183,0.0009189667390367865
184,0.0009189667390367865
185,0.0015666531134940808
186,0.0006611725727701847
187,0.002129034472686704
188,0.00010933311159342557
189,3.593643037538362e-05
190,0.0006611725727701847
191,0.0006611725727701847
192,0.0006611725727701847
193,0.0025340266189319742
194,0.001070031161460395
195,0.0034424686775497326
196,0.00017700340863664144
197,5.818145650281738e-05
198,0.001070031161460395
199,0.001070031161460395
200,0.001070031161460395
201,0.0017326230216618897
202,0.0007312868963071623
203,0.0023544420937049145
204,0.00012093446916581119
205,3.9749961550177014e-05
206,0.0007312868963071623
207,0.0007312868963071623
208,0.0007312868963071623
209,0.0014397085779453201
210,0.0006075536894491982
211,0.0019566099672348263
212,0.00010046206319327581
213,3.302043072369948e-05
214,0.0006075536894491982
215,0.0006075536894491982
216,0.0006075536894491982
217,0.0014690248889651324
218,0.0006199356247728382
219,0.001996430727079742
220,0.00010251053861613388
221,3.369378137954115e-05
222,0.0006199356247728382
223,0.0006199356247728382
224,0.0006199356247728382
225,0.0011909758292023161
226,0.0005025166948317294
227,0.0016187189776503247
228,8.30863784991578e-05
229,2.7308975279030953e-05
230,0.0005025166948317294
231,0.0005025166948317294
232,0.0005025166948317294
233,0.0022051832188846876
234,0.0009309947260618273
235,0.0029960898649558517
236,0.00015398626314133012
237,5.061488186421872e-05
238,0.0009309947260618273
239,0.0009309947260618273
240,0.0009309947260618273
241,0.0023043402001916877
242,0.0009729131571150184
243,0.0031306987083044046
244,0.00016092519496204412
245,5.289593703507212e-05
246,0.0009729131571150184
247,0.0009729131571150184
248,0.0009729131571150184
249,0.002529027152480174
250,0.0010679169685766728
251,0.0034356830885723826
252,0.0001766533690816567
253,5.806638399180557e-05
254,0.0010679169685766728
255,0.0010679169685766728
256,0.0010679169685766728
257,0.001200071033685134
258,0.0005063569629610994
259,0.001631075422357495
260,8.372159897019868e-05
261,2.7517772382907037e-05
262,0.0005063569629610994
263,0.0005063569629610994
264,0.0005063569629610994
265,0.0017003195242029077
266,0.0007176391624263065
