Id,WnvPresent
1,0.02045874971502244
2,0.012964948962057968
3,0.014578848612305096
4,0.007741572373203474
5,0.007323494756050954
6,0.010841993886476282
7,0.011946857729417844
8,0.0101267171844029
9,0.02098926580922527
10,0.014207294534031648
11,0.01732466779373145
12,0.008620030571669202
13,0.008089776062715296
14,0.011949445499956154
15,0.013257097118200865
16,0.011206922417947537
17,0.022212747001877465
18,0.012789420593264324
19,0.014280226367380962
20,0.008100018210036917
21,0.007916718003651008
22,0.0112543808008566
23,0.012383854122927512
24,0.01045092135488307
25,0.017289492240656776
26,0.018497609927646475
27,0.021132613783845337
28,0.009011050597769897
29,0.007357632569746791
30,0.01228694927376741
31,0.013892648211785394
32,0.011978671871111216
33,0.018012763863740396
34,0.019867645810528627
35,0.021391795972225524
36,0.009279693517356486
37,0.007365812496598909
38,0.012615288052207794
39,0.014350030773486141
40,0.012402987268931276
41,0.01896233654016372
42,0.020669692058858748
43,0.021285941235701145
44,0.009440266337220837
45,0.007383990981848999
46,0.012846317689159678
47,0.01466697850156387
48,0.01268036640289208
49,0.017839064396069762
50,0.01967469848892526
51,0.021395211117456715
52,0.009243155043955745
53,0.007364530233189465
54,0.012565191897229029
55,0.014280544896693736
56,0.012340834167492189
57,0.017883606327024817
58,0.017337765319931676
59,0.019719497997974636
60,0.008602585120726229
61,0.007169031724633999
62,0.011894969041767236
63,0.013390166852768717
64,0.011496478543198381
65,0.01637099046601049
66,0.01952871381694223
67,0.022198196257818957
68,0.009396832811907736
69,0.007515483069122766
70,0.01254823448633087
71,0.014239706812245626
72,0.012365042990749801
73,0.029013735964890007
74,0.025958448232288083
75,0.021759459777651712
76,0.012141307656045602
77,0.009176802765532458
78,0.015982960348172103
79,0.018647697706481295
80,0.0161368404317203
81,0.019142930326496083
82,0.021074725913432863
83,0.021469235454615414
84,0.009571421365839189
85,0.007441234148986055
86,0.012986114199720568
87,0.014850583453652614
88,0.01284992368203247
89,0.02746717818269344
90,0.025554457448797314
91,0.02167009736809063
92,0.011598211547416448
93,0.008704718123987504
94,0.015427846671046913
95,0.017974414109159422
96,0.01554809631676131
97,0.02595581458306535
98,0.024271072421018752
99,0.021014325913160506
100,0.011000276165308824
101,0.008328860871758471
102,0.014749285807151388
103,0.017105862698234883
104,0.014791926928200127
105,0.017090437360023254
106,0.020994156985244223
107,0.022272959853629884
108,0.00976361869171513
109,0.007585935608848375
110,0.012913651434199843
111,0.014748208160406886
112,0.012860421555836008
113,0.022517284168370767
114,0.013752231842700621
115,0.016343624441120804
116,0.00868409874145553
117,0.008369629108155328
118,0.012029534163327893
119,0.013313166523972731
120,0.01121359841597172
121,0.016636843147592822
122,0.015818720768893946
123,0.021264460114915732
124,0.009138796116505879
125,0.008111238702625256
126,0.012258332901710151
127,0.01368763478256641
128,0.011746402067232185
129,0.01843054327177896
130,0.01414534544334315
131,0.015503955155467694
132,0.007506214177488732
133,0.006628983454861834
134,0.010575563195502988
135,0.011733099725454053
136,0.010031323446619719
137,0.027415429552836552
